Comment,IsGreet
厚多士和冰桔茶非常棒量很足两个人吃一份就够了不然会吃不下晚饭,1
牛排分量足环境好要是双人套餐团购周末也能用更好了,1
很划算环境也很好服务态度也很好,1
带了宝宝来吃很不错很适合一家人来吃满意,1
每次都会过来很不错喔性价比高值得推荐,1
秀玉的环境一直都挺不错菜品的味道一般吧,1
这家店就是人少啊环境还可以离步行街不远,1
嗯还不错环境还可以来得早人蛮少菜上的有点慢人少的时候排骨煲就做糊了,1
人太多了环境没有想象中那么好,1
团许多次了服务好环境好桂圆红枣茶强烈推荐还会继续团,1
好好好下次再带朋友和家人来,1
味道棒极了秀玉的服务一直都很好就是排队排了好久不过也值得,1
不错哦环境好值得带小孩去聊聊天谈谈情,1
很不错性价比好环境也好下次还来,1
服务态度超好量超足环境也很好就是光谷的那家帮会常常去的每一样都很好特别是服务真是没有话说冲着服务就会再去周末人很多但是也不会等太久上菜真的挺快的每说一声谢谢都会回不客气真的好赞,1
服务态度很好味道也还可以就是炒饭有点腻,1
吃得很饱很划算很多次来了,1
略贵服务员态度不错呀这个不错环境不好和说好的不一样,0
这好都不好吃哦是真的很不好吃饿的哦,1
不错套餐很划算希望以后还有活动,1
味道不错服务态度很好挺舒适的,1
环境和服务都很好其它的也还可以下次有时间再去,1
泰皇炒饭的海鲜是不是看厨师心情呀感觉每次都不一样,1
吃得很好服务态度挺周到因为正吃中饭的时候去的人很多但是也让人感觉用餐愉快,1
全分就是等的时间比较长不过服务态度什么的确实特别好,1
还是喜欢吃秀玉煲仔饭怎么吃也不腻吃了还想吃,1
服务周到价格中等偏上味道不错人比较多不安静,1
帮朋友团的环境很好值得过去,1
来过好多次了这次还点了其它的三个人都吃得很饱,1
人不多挺好,1
要的米饭给我上了面条环境太压抑不是很好,1
一般吧感觉没有那么好吃不过还挺划算的,1
份量足味道也不错就是感觉忙了点服务不太好,1
好啦可乐快快乐乐大乐斗津津乐道了咯了的来了了看看咯呢,0
超棒的而且这家店空间大服务好感觉比大洋百货上面的那家服务要好多了环境也经常来吃哦,1
牛蛙煲仔饭味道不错饭外焦里嫩好吃极了,1
很好在秀玉吃过次了一如既往的好牛排鲜美煲仔饭挺辣的,1
味道可以服务可以就是人多嘈杂,1
去了那么多次总觉得是不错的选择,1
人太多了服务员都很忙意粉没做好硬硬的,1
味道不错就是人太多上菜很慢,1
环境很不错服务也到位从来都是在秀玉吃牛扒感觉美美哒,1
还行吧就那样味道一般环境还可以,1
经常来服务比半秋山好多了每次必吃牛排,1
阿狸就不理佛家不进阿狸得路路通,1
还行环境很安逸价格也不是很贵吃的好饱,1
点的焗饭一般不好吃披萨可以环境不错,1
味道不错环境也挺好很好找服务也很好,1
牛蛙煲很辣我还不是不能吃辣的人都有点受不了牛排味道不错但不是很嫩金桔柠檬茶挺好喝的水果沙拉也很好吃披萨也不错总体还是比较满意,1
好吃环境又好服务态度还可以总之一个字赞,1
习惯好评唯一一次我吃西餐吃了披萨的地方口味还行,1
服务态度确实很好员工随叫随到蜂蜜厚多士配雪糕很不错的,1
很不错的味道好下次还会很家人一起来,1
服务好感觉还不错还有包房环境优雅,1
非常不错哦已经很多次过去了但是我个人觉得牛腩煲比牛蛙好吃些,1
各种好这个套餐团过好多遍了,1
三个人吃了美团的活动立减的活动划算到每个人不到,1
不错环境好还有团购套餐不错哈哈哈,1
秀玉环境很好菜色味道不错下次继续光临,1
太好吃了牛蛙饭金桔柠檬茶也非常好喝有小小的蜡烛加热着暖胃养眼扑鼻香哦忘了说配牛蛙煲仔饭的汤也特别好喝羊肉汤吧披萨和牛扒还是熟悉的味道意粉略嫌,1
这软件怎么这么噁心了趁我不注意让我发微信,1
第二次来吃了份量很足两个女孩子吃不完味道还不错最爱吃黑椒牛排了,1
味道挺不错的就是在辣一点就更正了份量稍微再多点就好,1
环境很好服务态度也很好上东西也很快赞一个,1
西餐还是有点不习惯不错还不错,1
环境很好服务很周到上菜也很快味道不错牛排很好吃,1
可以服务员态度很好就是牛排不好吃水果沙拉太少,1
环境服务都不错比较喜欢来这里吃东西,1
环境服务都不错比较喜欢来这里吃东西,1
觉得那个茶特别好喝一直喝茶很喜欢,1
秀玉不错就是不能周末不能团购不过有代金券还是不错的,1
味道不错环境好服务态度好信号差,1
环境不错很小资二楼也比较安静挺好的,1
号外奶茶喝多了在于我们如何让孩子学会关爱你不,1
味道不错环境优雅人流不算拥挤不错不错,1
味道不错环境好服务一般,1
感觉挺划算的味道还不错下次再来,1
一如既往的好会再去的句号句号,1
牛排味道一般店子内慢得不行没办法用结果还是用的自己网哎,1
这次去感觉这里的环境不错味道也很好,1
不错就是牛蛙煲仔饭要是能换成别的煲仔饭就好了,1
服务很到位菜色一般有待加强哟,1
去了好几次了还会再去味道不错,1
环境安逸口味不错下次还会去,1
第二次光顾呢吃的很饱还有剩的,1
今天来的时候带了个蛋糕结果服务生问是不是有人生日我说是的没过多久尽然送来了长寿面真心喜欢秀玉的吃的服务也很好,1
还行不过披萨不咋样还是炒饭好吃呀,1
经常去吃的适合我们这种屌丝吃个牛排,1
东西非常多应有尽有口味也还不错价格比较适中,1
来过好多次了很好很不错味道好吃服务到位大力推荐哦,1
份量很足味道也可以两个人吃撑了,1
团购很多次了很好很强大就是每次都把披萨浪费了希望能换个其他的小吃,1
很划算两个人吃撑了多搞点团购撒,1
环境不错服务也就是暖气开太足了热到满头汗,1
服务员真的很细心哦超级周到还祝我生日快乐菜品也是一如既往的好还送了我一碗长寿面,1
味道很棒服务也非常好很适合情侣一起,1
很不错经常吃秀玉很划算棒棒大,1
去过很多次了环境很好味道也很好品类很多赞赞赞,1
不错不过充电器半天才送过来啊,1
很划算味道也不错就是要挑店,1
份量很足味道很不错服务态度也非常好,1
划算很好满意,1
嗯环境很好适合两个人去吃饭分量也很多挺喜欢的给个赞,1
不错代金券可以省一些钱味道还好,1
经济实惠跟弟弟两个人去的吃撑了,1
位置很好找环境灯光效果很好生意很火爆还要等号,1
经常去环境还是不错的菜品也还不错,1
秀玉的牛排越来越难吃了越来越难吃了越来越难吃,1
菜品口味不错吃了好几年了环境也很好不会太嘈杂,1
口味一如既往的好服务态度也真的是没话说让人舒心环境只要去了就不会后悔秀玉绝对是去了第一次会无限回头的地方哈哈哈,1
不错不错不错美女服务员好好看,1
服务还不错环境也不错披萨不咋地牛排还可以,1
服务很好环境也不错就是团购的品种再多一点就很好啦,1
两个人吃的很饱分量很够也很好吃啊,1
很好不错给力,1
依旧去的还是西班牙步行街的这家店生日和老公一起去的点了一份特式牛扒一份肥牛扒一样都是八成熟两份吃起来相差好多哦一分钱一份货另外建议肥牛扒里面的配菜可以上点蔬菜沙拉酱之类的东西蘸着吃我是自己要的没有酱土豆条没味有点腻蔬菜也不好吃的不过餐厅整体服务很不错,1
不错吖还可以就是满了点服务员太少,1
味道很好环境非常不错服务非常到位下次还去,1
好吃不错我觉得不错的开心,1
分量足可以吃的很饱煲仔饭牛排都不错,1
服务很好味道也非常不错还会光顾的,1
还可以味道不错值得这个价了,1
很好吃三个女生吃到最后都吃不下了很赞,1
以前就经常去秀玉也很喜欢团购的很划算服务态度也很好非常喜欢下次还会去的,1
很喜欢经常来价格合适下午聚餐,1
环境好东西也好吃去了很多次了,1
不是第一次到秀玉吃了这次点了厚多士披萨牛排非常好吃,1
非常好已经购买多次了很好吃,1
还不错期待下次去能有更好的体验,1
不错去过好几次环境也不错以后会经常去,1
环境很好团购套餐很划算不错还会再来,1
牛排味道还可以有点吵就是总体还行,1
除了罗宋汤有点失望其他都还不错,1
一直喜欢服务好环境好味道好又不贵,1
不用等位上菜很快煲仔饭很好吃和朋友聚餐很好,1
不错环境也可以口味也不错下次继续来,1
东西吃的撑了不错哦下次还会再去的,1
挺好的一款团购被搞得四不像了周六周日不能用平时谁去,1
不错很不错下次还来,1
啊哈色系你希望男子是时间的牛奶我难受呢,1
味道还可以服务也很好以后会多去,1
很好很周到很好吃环境不错很喜欢来,1
环境服务员态度非常好口味也不错,1
很好很不错啦咯啦咯啦咯啦咯了,1
超级划算感觉有一大桌根本就吃不完呀水果沙拉棒棒搭不过最让我满意的就是秀玉的服务态度好下次还会再来,1
美团确实挺便宜的环境也还可好的服务也可以,1
环境不错服务也很到位团购很给力物美价廉,1
很好,1
还不错哦服务员挺热情的顶一个,1
非常非常满意星期六和女朋友一起去光谷吃的人非常多本以为要等个把小时但还好半个小时左右就开始上菜啦八十六块钱这么多东西非常满意牛排要的八分熟蛮好吃的冰桔茶也不错水果沙拉的话也是很多水果总之性价比非常高而且服务也很好强烈推荐吃的很满意很开心,1
来过不知道第多少次了每一家分店都是那样无可挑剔赞,1
一直都很赞团购更划算现在不在武汉了以后有机会再去,1
一直都来运气比较好刚好是包间服务小哥也比较有意思,1
很好吃很饱环境好服务好很喜欢来,1
秀玉还行吧,1
环境好档次高高端大气上档次低调奢华有内涵,1
秀玉环境一直很好跟爸爸妈妈老公一起去吃的用券抵用很划算有机会跟朋友经常去,1
超级棒真的好好吃特划的来下次还是要去吃,1
挺不错的两个人披萨都没吃就饱了,1
东西挺不错的口味也还行牛排挺新鲜的,1
帮同事团的餐点应该不差下次会试试,1
带朋友的小孩去吃的小朋友玩的很开心不错很划算,1
神经病非要评价那么多一点都不科学,1
几乎每次聚会都会来秀玉代金券省得不多但是团购套餐很实惠炒饭和牛排味道超级赞,1
好吃喜欢这里牛排很嫩披萨相对于其他店厚实多了而且水果茶也很好喝,1
还不错啦很划算有另外点了一个冰激凌很好吃,1
服务非常好环境优雅吃饭好去处,1
味道很好服务和环境也不错价钱也不错,1
周末去的人多等了一会服务员态度不错,1
味道还行环境也蛮好位置有点难找总体还不错,1
依旧去的还是西班牙步行街这家店过生日和老公一起去的点了一份特式牛扒一份肥牛扒同样都是八成熟两份吃起来相差好多哦一分钱一份货另外建议肥牛扒里面的配菜可以上点蔬菜沙拉酱之类的东西蘸着吃我是自己要的没有酱土豆条没味有点腻不过餐厅整体服务很不错,1
